瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),Rain
156,堡林,2011-02-09,1.5,-1.9,5.8,0,-5.8,33.0,59.3,4.0,1009.6,1021.8,1013.3,1018.9,10.7,7.8,13.55,0,0,3.1,1.5,3.3,-4.0,0
156,堡林,2011-02-10,-0.5,-2.8,1.7,0,-9.1,36.0,52.4,3.1,1011.6,1022.3,1019.4,1021.1,10.7,0.0,4.59,0,0,6.3,1.8,1.1,-6.0,0
156,堡林,2011-02-11,-1.1,-4.9,4.0,0,-9.3,30.0,55.6,3.1,1011.5,1022.5,1018.5,1021.0,10.8,9.8,16.12,0,0,0.9,0.9,2.5,-8.0,1
156,堡林,2011-02-12,-3.7,-6.2,-0.4,0.8,-9.5,41.0,64.8,3.0,1015.3,1027.9,1020.7,1024.9,10.8,6.8,13.52,2.0,2.0,3.6,3.6,1.8,-8.9,0
156,堡林,2011-02-13,-2.8,-7.5,3.4,0,-11.6,23.0,53.9,2.5,1016.2,1027.9,1023.5,1025.8,10.8,6.5,13.45,0,0,4.6,0.0,1.0,-9.7,0
156,堡林,2011-02-14,-2.0,-5.3,2.0,0,-9.9,40.0,55.4,2.9,1015.8,1028.7,1023.1,1025.3,10.9,6.7,12.42,0,0,4.3,0.8,1.2,-8.1,0
156,堡林,2011-02-15,-0.3,-6.2,7.5,0,-7.5,34.0,60.3,3.5,1020.9,1032.5,1028.6,1030.5,10.9,9.7,15.71,0,0,0.0,0.0,2.2,-8.7,1
156,堡林,2011-02-16,1.9,-4.1,9.0,4.5,-2.9,40.0,72.9,5.1,1016.3,1030.6,1022.2,1025.7,11.0,2.9,9.64,0,0,7.4,3.6,3.0,-6.7,1
156,堡林,2011-02-17,1.2,-0.9,2.8,5.5,-1.0,67.0,85.9,5.7,1009.2,1022.2,1016.3,1018.6,11.0,0.0,4.02,0.5,0.5,8.4,5.6,2.3,-3.6,0
156,堡林,2011-02-18,2.5,-2.5,9.8,0,-3.4,34.0,67.4,4.8,1013.9,1025.8,1020.2,1023.3,11.0,9.4,16.69,0,0,0.3,0.0,4.3,-6.3,0
156,堡林,2011-02-19,3.7,-1.6,12.0,0,-4.6,22.0,59.4,4.4,1015.3,1026.6,1022.5,1024.7,11.1,6.8,14.8,0,0,5.3,0.0,4.6,-4.9,0
156,堡林,2011-02-20,6.3,0.0,15.0,0,-5.1,20.0,46.1,4.2,1015.5,1026.6,1022.2,1024.7,11.1,9.0,15.91,0,0,3.8,0.0,5.9,-3.6,0
156,堡林,2011-02-21,6.4,1.4,13.3,0,-2.3,32.0,55.9,5.2,1016.7,1028.3,1023.7,1026.0,11.1,10.0,16.21,0,0,1.4,0.0,5.6,-3.0,0
156,堡林,2011-02-22,5.7,-0.2,12.2,0,-1.0,34.0,64.6,5.7,1016.2,1028.0,1023.2,1025.4,11.2,6.5,13.55,0,0,2.1,0.0,4.9,-4.4,0
156,堡林,2011-02-23,7.4,1.7,15.0,0,0.8,33.0,65.5,6.5,1012.9,1024.6,1019.1,1022.0,11.2,7.1,14.5,0,0,3.4,1.1,7.6,-1.3,0
156,堡林,2011-02-24,8.2,1.9,17.5,0,0.9,26.0,63.9,6.5,1010.9,1022.3,1016.7,1020.1,11.2,10.0,17.15,0,0,0.6,0.0,8.1,-1.9,0
156,堡林,2011-02-25,6.3,2.0,12.1,0,-4.6,16.0,51.3,4.7,1016.5,1028.7,1021.5,1025.8,11.3,5.8,14.44,0,0,4.3,0.0,7.4,-3.1,1
156,堡林,2011-02-26,8.0,-0.3,16.7,1.5,-2.9,27.0,48.8,5.1,1017.5,1029.9,1024.0,1026.7,11.3,9.2,18.23,0,0,3.9,2.1,7.3,-4.1,1
156,堡林,2011-02-27,10.9,7.2,13.8,40.5,10.4,83.0,97.1,12.8,1007.8,1024.9,1012.5,1016.8,11.3,0.0,1.33,0,0,10.0,6.6,10.2,6.9,1
156,堡林,2011-02-28,6.7,5.1,10.8,6.0,6.3,90.0,98.8,9.5,1007.0,1018.2,1012.4,1016.1,11.4,0.0,1.77,0,0,10.0,6.3,8.5,5.4,1
156,堡林,2011-03-01,1.8,-0.7,5.2,3.0,-1.1,64.0,81.1,5.8,1008.1,1020.2,1014.7,1017.5,11.4,3.6,7.85,0,0,7.5,5.5,6.3,-1.5,0
156,堡林,2011-03-02,1.0,-1.8,5.1,0,-7.9,31.0,52.6,3.4,1012.9,1024.5,1019.9,1022.3,11.4,9.6,19.14,0,0,2.1,2.0,4.3,-4.0,0
156,堡林,2011-03-03,0.0,-4.1,4.6,0,-9.5,30.0,49.3,3.0,1014.8,1025.6,1022.1,1024.3,11.5,9.6,18.35,0,0,1.0,0.9,3.7,-5.5,0
156,堡林,2011-03-04,1.4,-3.1,6.9,0,-8.1,28.0,50.1,3.3,1016.9,1027.5,1025.0,1026.3,11.5,9.6,19.37,0,0,0.5,0.5,4.2,-6.3,0
156,堡林,2011-03-05,3.2,-3.0,10.7,0,-5.9,21.0,54.5,4.0,1014.9,1028.3,1021.0,1024.2,11.6,7.5,15.76,0,0,4.0,0.9,4.5,-6.1,0
156,堡林,2011-03-06,5.6,0.3,12.4,0,-2.8,26.0,56.8,5.0,1009.0,1022.6,1014.3,1018.2,11.6,7.8,16.62,0,0,6.0,0.5,7.3,-2.7,0
156,堡林,2011-03-07,3.4,0.8,7.2,0,-5.2,26.0,55.9,4.3,1008.9,1021.0,1016.1,1018.2,11.6,9.8,19.4,0,0,1.5,0.8,6.9,-1.3,0
156,堡林,2011-03-08,3.9,-1.1,10.2,0,-5.5,23.0,53.3,4.1,1012.3,1023.8,1020.0,1021.6,11.7,10.3,19.82,0,0,0.3,0.3,5.1,-5.1,0
156,堡林,2011-03-09,3.0,0.0,6.9,0,-7.4,24.0,49.3,3.6,1017.6,1028.4,1023.8,1026.9,11.7,10.6,20.58,0,0,0.6,0.6,5.9,-3.4,0
156,堡林,2011-03-10,3.7,-1.4,9.8,0,-5.3,22.0,55.4,4.2,1016.6,1028.6,1023.2,1025.9,11.7,10.5,20.41,0,0,0.3,0.3,6.2,-5.2,0
156,堡林,2011-03-11,6.4,-0.4,13.6,0,-3.1,19.0,58.1,5.1,1015.4,1026.9,1022.4,1024.6,11.8,10.2,19.96,0,0,0.8,0.0,8.2,-5.1,0
156,堡林,2011-03-12,9.4,3.3,17.7,0,-0.6,19.0,55.0,6.0,1012.7,1024.6,1019.2,1021.8,11.8,8.9,18.07,0,0,2.8,0.0,10.2,-0.1,0
156,堡林,2011-03-13,11.7,3.6,19.6,0,4.6,35.0,64.1,8.5,1011.2,1022.7,1017.5,1020.2,11.9,10.2,19.43,0,0,1.0,0.0,12.6,0.0,0
156,堡林,2011-03-14,9.7,4.6,19.3,0,4.5,36.0,72.9,8.5,1009.4,1021.4,1014.8,1018.5,11.9,5.5,14.06,0,0,6.4,1.9,12.1,3.6,1
156,堡林,2011-03-15,3.5,0.6,8.9,0.0,-5.2,24.0,54.5,4.3,1011.8,1024.0,1017.9,1021.0,11.9,7.9,18.35,0,0,4.8,4.4,9.0,0.0,1
156,堡林,2011-03-16,2.1,-0.9,6.1,0.0,-7.8,33.0,48.9,3.4,1014.1,1024.9,1021.3,1023.5,12.0,6.9,16.39,0,0,4.0,3.4,6.5,-3.6,1
156,堡林,2011-03-17,3.2,-0.9,9.3,0.0,-8.3,23.0,44.4,3.3,1017.6,1028.8,1024.3,1026.9,12.0,11.1,22.39,0,0,0.5,0.5,8.4,-5.0,0
156,堡林,2011-03-18,7.1,-2.1,16.7,0,-4.6,16.0,47.6,4.5,1015.6,1029.4,1020.9,1024.8,12.0,7.5,16.93,0,0,6.0,2.8,9.7,-5.5,0
156,堡林,2011-03-19,11.4,7.6,15.6,0,5.0,42.0,67.1,8.8,1010.6,1022.1,1017.5,1019.6,12.1,2.3,10.1,0,0,8.4,4.9,12.2,4.2,1
156,堡林,2011-03-20,8.6,6.0,13.0,18.5,6.7,68.0,88.1,9.8,1003.5,1017.6,1009.4,1012.5,12.1,3.0,8.08,0,0,8.1,5.1,11.7,4.2,0
156,堡林,2011-03-21,9.0,5.9,13.7,0,1.6,46.0,61.4,7.0,1008.6,1021.8,1015.4,1017.7,12.1,1.2,9.47,0,0,9.8,2.9,9.4,4.8,0
156,堡林,2011-03-22,3.2,0.4,6.8,0,-9.6,20.0,40.0,3.0,1015.6,1027.8,1021.6,1025.0,12.2,8.4,20.07,0,0,4.0,1.1,6.5,-2.1,0
156,堡林,2011-03-23,3.2,-1.3,9.0,0,-7.6,21.0,46.9,3.5,1017.1,1028.2,1023.8,1026.5,12.2,10.6,23.24,0,0,1.8,0.3,7.3,-5.0,1
156,堡林,2011-03-24,5.6,0.2,11.4,1.5,-3.8,25.0,54.6,4.7,1015.1,1027.4,1020.7,1024.3,12.3,7.4,17.62,0,0,5.8,2.4,7.8,-3.5,1
156,堡林,2011-03-25,3.4,0.9,7.4,0.1,-5.8,30.0,53.0,4.0,1017.7,1030.3,1023.0,1027.1,12.3,10.2,22.83,0,0,2.9,2.3,7.8,-2.5,0
156,堡林,2011-03-26,3.6,-2.1,9.5,0,-6.7,26.0,49.6,3.8,1019.9,1031.0,1027.1,1029.3,12.3,10.9,23.16,0,0,0.8,0.8,7.2,-5.2,1
156,堡林,2011-03-27,6.3,-2.0,13.8,0.0,-6.7,19.0,42.6,3.7,1017.9,1029.9,1024.1,1027.1,12.4,8.8,19.92,0,0,3.0,1.5,8.6,-4.7,0
156,堡林,2011-03-28,8.0,3.9,12.6,0,-3.8,16.0,47.8,5.0,1016.6,1027.1,1024.5,1025.8,12.4,9.2,21.34,0,0,2.6,2.4,11.9,0.3,0
156,堡林,2011-03-29,5.2,0.3,12.5,0,-4.0,24.0,54.3,4.6,1016.8,1027.9,1024.3,1026.1,12.4,7.0,17.79,0,0,3.3,0.9,8.9,-3.2,0
156,堡林,2011-03-30,7.4,0.1,16.0,0,0.4,28.0,66.1,6.3,1015.6,1027.2,1022.1,1024.8,12.5,11.1,22.61,0,0,0.0,0.0,11.5,-3.5,0
156,堡林,2011-03-31,10.0,2.6,21.0,0,0.6,19.0,59.9,6.5,1014.4,1026.1,1020.8,1023.5,12.5,9.1,21.51,0,0,0.0,0.0,13.0,-0.3,0
156,堡林,2011-04-01,11.7,2.9,20.4,0,-5.0,14.0,38.1,4.4,1013.1,1024.2,1019.6,1022.1,12.6,10.9,23.67,0,0,1.4,0.0,14.3,-1.1,0
156,堡林,2011-04-02,11.1,7.7,17.4,0,-1.8,15.0,44.6,5.6,1011.3,1022.1,1017.9,1020.3,12.6,1.1,13.82,0,0,9.1,1.3,13.4,6.2,1
156,堡林,2011-04-03,7.2,5.5,9.5,5.0,6.2,76.0,93.8,9.5,1012.4,1023.6,1020.4,1021.5,12.6,0.0,4.15,0,0,9.6,7.1,9.4,3.6,0
156,堡林,2011-04-04,9.3,4.0,16.9,0,2.4,31.0,66.8,7.4,1015.8,1026.9,1022.5,1025.0,12.7,6.6,19.51,0,0,3.3,3.3,12.1,1.1,0
156,堡林,2011-04-05,11.1,2.7,20.6,0,-2.0,19.0,45.1,5.4,1017.5,1028.9,1023.6,1026.5,12.7,11.5,24.01,0,0,0.0,0.0,13.8,-0.2,1
156,堡林,2011-04-06,12.1,3.4,20.6,0.4,3.4,31.0,57.4,8.1,1015.3,1027.3,1021.9,1024.3,12.7,8.5,20.94,0,0,5.3,2.5,14.6,0.0,1
156,堡林,2011-04-07,12.6,10.7,14.8,29.0,12.0,89.0,96.6,14.1,1009.9,1022.5,1015.8,1018.8,12.8,0.0,3.17,0,0,10.0,7.1,13.6,10.6,1
156,堡林,2011-04-08,12.7,8.2,19.2,3.0,6.0,30.0,67.9,9.5,1010.6,1022.0,1017.6,1019.5,12.8,10.0,22.52,0,0,3.6,2.3,15.7,6.3,0
156,堡林,2011-04-09,11.6,3.6,20.5,0,1.8,23.0,58.6,7.1,1013.4,1024.6,1020.4,1022.4,12.9,9.8,22.8,0,0,1.3,1.3,14.0,3.2,0
156,堡林,2011-04-10,13.1,5.1,21.8,0,0.4,19.0,48.4,6.4,1009.8,1022.8,1015.7,1018.8,12.9,10.0,22.05,0,0,1.8,1.1,13.7,2.9,1
156,堡林,2011-04-11,10.1,5.8,15.3,3.5,-2.3,15.0,50.4,5.8,1009.8,1021.5,1016.3,1018.9,12.9,11.4,26.12,0,0,2.3,1.9,14.0,1.8,0
156,堡林,2011-04-12,10.0,1.8,18.6,0,-3.1,16.0,46.3,5.0,1012.1,1023.7,1019.0,1021.1,13.0,12.0,26.45,0,0,0.0,0.0,12.9,-0.5,0
156,堡林,2011-04-13,11.7,4.2,20.4,0,-1.6,19.0,43.8,5.5,1010.3,1021.8,1016.6,1019.3,13.0,11.8,24.8,0,0,0.0,0.0,13.8,1.0,1
156,堡林,2011-04-14,13.3,3.2,21.7,0.0,2.4,14.0,53.0,7.9,1004.3,1018.4,1009.6,1013.2,13.0,11.3,25.19,0,0,3.1,1.6,15.6,-0.1,0
156,堡林,2011-04-15,17.7,11.7,24.8,0,12.7,51.0,74.0,14.7,999.2,1011.5,1004.5,1007.8,13.1,7.9,18.36,0,0,6.4,3.5,19.9,11.9,0
156,堡林,2011-04-16,13.1,8.0,21.3,0,2.1,22.0,51.4,7.2,1005.5,1017.2,1011.5,1014.4,13.1,12.0,25.11,0,0,1.4,0.0,18.2,5.5,0
156,堡林,2011-04-17,13.5,7.6,22.7,0,4.1,18.0,57.1,8.2,1002.6,1016.9,1006.7,1011.4,13.1,11.5,25.62,0,0,2.1,0.6,18.5,4.1,1
156,堡林,2011-04-18,7.7,5.0,10.8,0.5,2.8,55.0,71.9,7.5,999.5,1011.2,1006.1,1008.5,13.2,0.8,7.32,0,0,8.5,8.0,11.9,3.1,0
156,堡林,2011-04-19,9.6,5.0,15.4,0,1.3,28.0,59.8,6.8,1006.3,1019.5,1011.0,1015.3,13.2,11.2,25.17,0,0,2.3,1.8,15.5,2.1,0
156,堡林,2011-04-20,11.5,4.7,20.4,0,2.6,24.0,60.3,7.4,1011.7,1022.7,1018.4,1020.7,13.2,9.4,24.31,0,0,0.3,0.3,16.5,1.3,1
156,堡林,2011-04-21,14.6,6.0,22.5,0.0,3.3,17.0,51.4,7.9,1008.9,1020.9,1014.6,1017.8,13.3,6.2,21.8,0,0,6.5,3.1,17.7,3.4,1
156,堡林,2011-04-22,12.1,8.9,15.7,31.0,11.0,68.0,93.5,13.3,1000.9,1014.7,1007.3,1009.8,13.3,0.0,2.31,0,0,10.0,6.4,13.7,9.0,0
156,堡林,2011-04-23,10.7,6.7,16.3,0,3.8,33.0,66.4,8.1,1003.1,1013.4,1011.1,1012.0,13.3,11.0,24.38,0,0,2.8,2.8,14.4,5.0,1
156,堡林,2011-04-24,11.1,6.5,17.4,0.0,4.1,31.0,65.4,8.2,1003.3,1013.6,1010.6,1012.3,13.4,8.5,22.66,0,0,2.8,3.4,14.6,4.3,1
156,堡林,2011-04-25,14.0,8.0,20.8,0.1,3.7,25.0,54.8,8.1,1003.4,1014.4,1009.4,1012.3,13.4,8.0,24.01,0,0,5.4,3.3,16.6,6.6,1
156,堡林,2011-04-26,14.9,9.9,16.2,17.0,13.3,54.0,90.8,15.3,994.8,1011.6,1000.3,1003.5,13.4,0.0,2.03,0,0,9.9,6.4,14.2,9.3,0
156,堡林,2011-04-27,12.3,7.5,17.8,0,7.6,51.0,74.1,10.7,995.9,1008.3,1001.6,1004.8,13.5,6.8,19.7,0,0,5.0,4.0,15.5,5.4,0
156,堡林,2011-04-28,11.0,7.3,15.8,0,1.8,27.0,56.6,7.1,1002.4,1015.0,1007.2,1011.4,13.5,11.8,27.44,0,0,0.6,0.6,15.7,4.8,0
156,堡林,2011-04-29,15.0,5.3,23.2,0,4.6,23.0,54.6,8.8,1004.2,1015.8,1010.1,1013.0,13.5,9.6,24.28,0,0,5.1,3.0,16.2,2.3,1
156,堡林,2011-04-30,20.4,16.8,25.6,13.5,16.0,53.0,77.8,18.2,997.1,1010.2,1001.5,1005.6,13.6,2.0,13.53,0,0,10.0,5.8,19.6,15.9,1
156,堡林,2011-05-01,14.7,11.0,18.3,0.5,7.7,35.0,66.0,10.9,1000.3,1015.2,1001.7,1009.1,13.6,9.5,24.45,0,0,2.5,1.6,19.1,9.9,0
156,堡林,2011-05-02,15.8,9.9,23.8,0,7.3,30.0,59.9,10.3,1005.3,1016.7,1011.2,1014.1,13.6,8.1,23.13,0,0,4.1,2.8,18.6,9.0,0
156,堡林,2011-05-03,16.4,11.4,22.4,0,8.3,29.0,61.6,11.0,1005.2,1016.5,1012.3,1014.0,13.7,7.5,21.46,0,0,4.9,3.0,18.0,7.1,0
156,堡林,2011-05-04,16.2,8.4,24.6,0,4.5,23.0,50.8,8.5,1006.6,1016.8,1013.2,1015.5,13.7,9.9,24.76,0,0,5.1,0.0,18.1,4.4,0
156,堡林,2011-05-05,17.7,10.3,25.2,0,3.2,18.0,42.6,7.8,1006.6,1016.7,1013.2,1015.4,13.7,12.5,27.92,0,0,0.3,0.0,21.4,5.6,0
156,堡林,2011-05-06,16.8,12.5,21.2,0,10.8,49.0,68.6,13.3,1002.4,1016.0,1008.3,1011.1,13.8,0.2,9.72,0,0,8.5,4.1,17.3,8.6,1
156,堡林,2011-05-07,19.8,16.5,25.5,0.0,15.7,53.0,78.5,17.9,1000.6,1011.5,1007.2,1009.2,13.8,4.0,13.73,0,0,5.9,4.1,21.5,14.8,0
156,堡林,2011-05-08,21.3,15.7,28.6,0,14.4,32.0,68.9,16.5,1004.4,1014.6,1011.3,1013.0,13.8,5.6,19.04,0,0,4.3,0.5,23.4,14.8,1
156,堡林,2011-05-09,21.7,17.8,24.1,4.0,19.0,73.0,85.3,22.1,1001.9,1014.3,1008.1,1010.4,13.8,0.2,7.39,0,0,9.8,6.6,22.1,15.6,1
156,堡林,2011-05-10,20.6,19.7,22.1,58.0,20.1,96.0,97.5,23.6,997.2,1008.9,1004.0,1005.7,13.9,0.0,2.45,0,0,10.0,6.0,21.4,19.9,1
156,堡林,2011-05-11,19.1,17.2,20.9,66.0,18.6,93.0,96.9,21.4,993.3,1004.0,1000.5,1001.9,13.9,0.0,2.25,0,0,10.0,6.6,20.2,17.2,1
156,堡林,2011-05-12,16.1,12.7,18.9,3.5,11.5,29.0,78.4,14.6,996.2,1009.2,1002.3,1005.0,13.9,0.2,5.93,0,0,7.3,5.0,17.5,8.4,0
156,堡林,2011-05-13,16.3,9.8,22.5,0,5.4,28.0,52.4,9.1,1000.0,1011.2,1007.1,1008.8,13.9,12.2,28.22,0,0,1.5,0.0,18.3,6.4,0
156,堡林,2011-05-14,17.9,11.2,25.3,0,4.6,16.0,48.3,8.9,1004.4,1016.3,1010.9,1013.1,14.0,12.6,28.28,0,0,0.1,0.0,19.3,7.3,0
156,堡林,2011-05-15,18.3,9.8,26.3,0,8.3,23.0,55.5,11.1,1007.1,1017.5,1013.6,1015.8,14.0,8.8,23.37,0,0,5.0,0.0,19.3,6.7,0
156,堡林,2011-05-16,18.1,13.9,24.2,0,9.9,31.0,61.0,12.2,1005.5,1017.0,1011.9,1014.3,14.0,5.7,20.16,0,0,5.3,0.3,20.7,10.8,0
156,堡林,2011-05-17,17.8,10.4,26.2,0,8.5,22.0,59.9,11.3,1004.3,1014.9,1010.9,1013.0,14.0,11.0,27.06,0,0,0.3,0.3,22.5,7.9,0
156,堡林,2011-05-18,20.0,12.9,27.2,0,12.6,30.0,65.6,14.6,1005.2,1015.4,1012.4,1013.9,14.1,11.6,26.51,0,0,1.5,0.1,23.6,10.2,0
156,堡林,2011-05-19,21.1,16.9,26.3,0,14.4,46.0,66.9,16.5,1005.5,1015.7,1011.6,1014.1,14.1,8.9,23.29,0,0,4.0,0.8,24.8,14.4,0
156,堡林,2011-05-20,23.6,19.8,28.3,0,17.6,51.0,70.1,20.2,1003.5,1014.5,1010.1,1012.0,14.1,6.2,20.12,0,0,6.8,6.8,27.0,17.6,1
156,堡林,2011-05-21,21.2,17.2,28.0,0.3,17.0,56.0,77.9,19.5,1002.4,1012.6,1009.3,1010.9,14.2,2.4,14.22,0,0,9.0,6.9,24.7,16.9,1
156,堡林,2011-05-22,19.7,16.0,25.8,0.5,12.7,30.0,66.5,14.7,1005.4,1016.0,1012.3,1014.0,14.2,5.2,20.35,0,0,8.9,4.3,24.6,15.3,1
156,堡林,2011-05-23,14.8,12.6,19.8,5.5,11.0,56.0,78.5,13.1,1007.0,1018.1,1014.2,1015.9,14.2,3.5,9.47,0,0,6.1,4.4,17.6,9.2,0
156,堡林,2011-05-24,20.6,11.3,29.3,0,8.5,23.0,50.5,11.1,1006.3,1017.0,1012.7,1015.0,14.2,10.7,26.97,0,0,5.1,0.0,22.7,8.6,0
156,堡林,2011-05-25,21.8,15.3,27.9,0,10.4,33.0,49.8,12.6,1006.0,1015.6,1013.0,1014.6,14.2,4.4,18.67,0,0,8.3,3.9,24.0,10.7,1
156,堡林,2011-05-26,17.0,15.1,20.8,4.5,13.7,52.0,81.3,15.7,1004.3,1014.7,1011.4,1013.0,14.3,0.0,5.38,0,0,10.0,6.1,18.8,13.6,1
156,堡林,2011-05-27,18.7,15.6,23.6,0.1,13.9,55.0,74.4,16.0,1004.0,1014.0,1011.4,1012.7,14.3,0.7,12.03,0,0,9.9,6.0,19.5,15.4,0
156,堡林,2011-05-28,21.4,16.6,28.1,0,15.4,39.0,71.0,17.5,1003.6,1014.0,1010.2,1012.1,14.3,5.1,21.25,0,0,8.3,3.4,24.7,14.6,0
156,堡林,2011-05-29,22.6,16.4,30.6,0,11.2,24.0,51.8,13.3,1001.3,1012.0,1008.3,1009.8,14.3,11.9,28.76,0,0,2.0,0.4,27.3,12.6,0
156,堡林,2011-05-30,22.7,16.5,29.8,0,11.8,27.0,53.0,13.9,1002.8,1013.8,1009.0,1011.4,14.3,10.0,23.73,0,0,5.4,2.0,27.7,12.7,0
156,堡林,2011-05-31,18.6,16.9,21.7,0,14.0,61.0,75.1,16.0,1000.7,1010.9,1007.4,1009.4,14.3,0.0,9.25,0,0,10.0,4.8,22.3,15.7,0
156,堡林,2011-06-01,20.6,15.7,25.9,0,15.7,59.0,74.8,18.0,1001.1,1012.1,1008.1,1009.7,14.4,5.1,14.68,0,0,7.9,6.8,24.3,13.4,0
156,堡林,2011-06-02,21.6,17.8,28.8,0,13.1,23.0,62.5,15.3,1003.7,1013.6,1010.1,1012.3,14.4,9.2,26.62,0,0,5.3,2.9,27.7,14.9,0
156,堡林,2011-06-03,21.6,15.3,29.1,0,14.4,28.0,67.5,16.6,1002.4,1013.7,1008.3,1010.9,14.4,12.3,28.61,0,0,2.9,2.9,29.2,11.6,0
156,堡林,2011-06-04,22.1,18.1,28.2,0,16.5,49.0,71.5,18.7,1001.6,1011.5,1007.9,1009.9,14.4,8.2,22.33,0,0,5.1,2.6,28.9,16.4,0
156,堡林,2011-06-05,23.4,18.2,31.0,0,14.7,26.0,62.5,16.9,999.8,1010.0,1005.7,1008.0,14.4,10.5,27.72,0,0,4.0,0.3,30.8,16.9,0
156,堡林,2011-06-06,23.0,16.9,30.0,0,14.5,33.0,62.1,16.5,999.3,1009.7,1004.9,1007.6,14.4,7.5,21.86,0,0,6.8,0.4,29.4,14.0,0
156,堡林,2011-06-07,22.9,17.5,30.4,0,14.0,32.0,60.4,16.1,995.4,1006.3,1001.0,1003.6,14.5,11.6,25.92,0,0,1.6,0.0,30.2,14.2,0
156,堡林,2011-06-08,23.0,16.5,30.4,0,13.4,25.0,57.3,15.4,996.8,1007.4,1003.0,1005.1,14.5,11.2,24.51,0,0,0.9,0.8,29.5,13.7,1
156,堡林,2011-06-09,20.4,18.5,23.9,5.0,17.9,62.0,86.3,20.6,997.6,1007.5,1004.5,1005.9,14.5,0.3,8.1,0,0,8.5,5.5,22.1,16.3,1
156,堡林,2011-06-10,21.5,18.0,27.2,7.0,18.9,64.0,86.1,21.9,995.8,1006.7,1001.0,1004.0,14.5,0.1,8.38,0,0,9.9,5.5,23.5,17.8,1
156,堡林,2011-06-11,23.5,17.3,30.5,1.5,18.5,48.0,75.9,21.4,996.1,1006.9,1002.6,1004.4,14.5,8.0,23.08,0,0,6.1,1.6,26.4,15.8,0
156,堡林,2011-06-12,23.8,19.8,29.7,0,17.8,43.0,71.3,20.4,996.9,1006.6,1003.1,1005.1,14.5,7.4,21.82,0,0,6.5,2.9,27.0,17.5,0
156,堡林,2011-06-13,21.1,17.7,26.4,0,15.8,52.0,73.1,17.9,998.3,1009.2,1005.0,1006.6,14.5,6.9,23.64,0,0,5.3,4.9,27.6,15.9,0
156,堡林,2011-06-14,21.8,16.7,28.0,0,16.9,53.0,75.4,19.3,1000.8,1010.7,1007.3,1009.1,14.5,1.4,16.62,0,0,7.8,0.5,25.9,15.2,0
156,堡林,2011-06-15,22.7,18.4,27.4,0,16.3,51.0,68.6,18.5,1000.3,1009.8,1007.5,1008.6,14.5,0.3,14.85,0,0,7.9,0.6,26.2,16.7,0
156,堡林,2011-06-16,24.5,19.6,30.7,0,16.4,42.0,62.3,18.7,998.7,1009.3,1004.8,1006.9,14.5,3.4,19.41,0,0,7.3,4.5,28.4,17.3,0
156,堡林,2011-06-17,23.1,20.0,27.9,0,16.9,52.0,69.0,19.3,1001.1,1010.8,1008.5,1009.3,14.5,3.9,13.01,0,0,8.5,3.8,26.5,17.8,0
156,堡林,2011-06-18,23.9,19.5,28.9,0,16.2,41.0,63.9,18.5,998.8,1009.6,1005.0,1007.0,14.5,3.9,16.94,0,0,9.5,3.1,28.2,18.2,0
156,堡林,2011-06-19,24.2,19.4,31.1,0,17.9,43.0,69.5,20.5,999.1,1008.7,1005.5,1007.3,14.5,5.4,20.25,0,0,5.1,3.5,28.5,16.5,1
156,堡林,2011-06-20,24.4,19.3,31.1,0.0,17.3,45.0,66.8,19.7,1000.0,1010.5,1006.2,1008.2,14.5,10.1,23.87,0,0,1.8,1.8,28.7,16.7,0
156,堡林,2011-06-21,25.6,18.7,33.1,0,17.7,32.0,64.8,20.3,1002.1,1012.0,1008.4,1010.3,14.5,9.5,24.25,0,0,5.9,2.4,32.9,15.9,1
156,堡林,2011-06-22,23.6,22.4,25.1,48.5,22.3,68.0,92.9,27.0,998.6,1010.4,1004.3,1006.9,14.5,0.0,3.8,0,0,10.0,6.8,25.0,21.7,0
156,堡林,2011-06-23,26.1,24.0,30.0,0,22.9,67.0,83.3,28.0,995.1,1006.0,1002.0,1003.2,14.5,1.6,14.54,0,0,9.3,5.4,27.1,23.6,1
156,堡林,2011-06-24,25.3,23.6,27.0,2.5,23.3,82.0,89.0,28.6,996.7,1008.0,1002.3,1004.9,14.5,0.0,4.96,0,0,9.5,7.0,25.4,23.5,1
156,堡林,2011-06-25,24.7,22.5,27.6,19.5,22.6,78.0,88.4,27.4,998.6,1009.1,1003.2,1006.8,14.5,0.3,7.32,0,0,9.6,6.1,25.7,21.8,1
156,堡林,2011-06-26,23.0,20.6,25.5,15.5,19.8,72.0,82.8,23.3,990.7,1003.6,993.9,998.9,14.5,0.1,6.14,0,0,10.0,7.0,23.1,19.5,0
